date,Hour,ad_mwh
11/2/2016,6,990
11/2/2016,7,1166
11/2/2016,8,1291
11/2/2016,9,1299
11/2/2016,10,1291
11/2/2016,11,1283
11/2/2016,12,1269
11/2/2016,13,1256
11/2/2016,14,1258
11/2/2016,15,1235
11/2/2016,16,1225
11/2/2016,17,1233
11/2/2016,18,1291
11/2/2016,19,1313
11/2/2016,20,1281
11/2/2016,21,1238
11/2/2016,22,1185
11/2/2016,23,1111
11/2/2016,24,966
11/3/2016,1,890
11/3/2016,2,845
11/3/2016,3,822
11/3/2016,4,823
11/3/2016,5,845
11/3/2016,6,946
11/3/2016,7,1113
11/3/2016,8,1243
11/3/2016,9,1224
11/3/2016,10,1185
11/3/2016,11,1171
11/3/2016,12,1161
11/3/2016,13,1158
11/3/2016,14,1145
11/3/2016,15,1128
11/3/2016,16,1102
11/3/2016,17,1130
11/3/2016,18,1155
11/3/2016,19,1207
11/3/2016,20,1200
11/3/2016,21,1172
11/3/2016,22,1103
11/3/2016,23,1024
11/3/2016,24,937
11/4/2016,1,867
11/4/2016,2,833
11/4/2016,3,813
11/4/2016,4,819
11/4/2016,5,867
11/4/2016,6,974
11/4/2016,7,1174
11/4/2016,8,1301
11/4/2016,9,1307
11/4/2016,10,1279
11/4/2016,11,1255
11/4/2016,12,1234
11/4/2016,13,1218
11/4/2016,14,1216
11/4/2016,15,1210
11/4/2016,16,1189
11/4/2016,17,1195
11/4/2016,18,1233
11/4/2016,19,1246
11/4/2016,20,1217
11/4/2016,21,1171
11/4/2016,22,1120
11/4/2016,23,1050
11/4/2016,24,981
11/5/2016,1,918
11/5/2016,2,872
11/5/2016,3,853
11/5/2016,4,835
11/5/2016,5,843
11/5/2016,6,871
11/5/2016,7,923
11/5/2016,8,1000
11/5/2016,9,1089
11/5/2016,10,1142
11/5/2016,11,1172
11/5/2016,12,1188
11/5/2016,13,1190
11/5/2016,14,1176
11/5/2016,15,1149
11/5/2016,16,1157
11/5/2016,17,1166
11/5/2016,18,1188
11/5/2016,19,1189
11/5/2016,20,1156
11/5/2016,21,1146
11/5/2016,22,1104
11/5/2016,23,1052
11/5/2016,24,982
11/6/2016,1,982
11/6/2016,2,872
11/6/2016,3,853
11/6/2016,4,835
11/6/2016,5,843
11/6/2016,6,871
11/6/2016,7,923
11/6/2016,8,1000
11/6/2016,9,1089
11/6/2016,10,1142
11/6/2016,11,1172
11/6/2016,12,1188
11/6/2016,13,1190
11/6/2016,14,1176
11/6/2016,15,1149
11/6/2016,16,1157
11/6/2016,17,1166
11/6/2016,18,1188
11/6/2016,19,1189
11/6/2016,20,1156
11/6/2016,21,1146
11/6/2016,22,1104
11/6/2016,23,1052
11/6/2016,24,982
11/6/2016,25,928
11/7/2016,1,873
11/7/2016,2,830
11/7/2016,3,846
11/7/2016,4,847
11/7/2016,5,888
11/7/2016,6,972
11/7/2016,7,1106
11/7/2016,8,1213
11/7/2016,9,1212
11/7/2016,10,1200
11/7/2016,11,1182
11/7/2016,12,1181
11/7/2016,13,1174
11/7/2016,14,1149
11/7/2016,15,1135
11/7/2016,16,1136
11/7/2016,17,1175
11/7/2016,18,1244
11/7/2016,19,1229
11/7/2016,20,1186
11/7/2016,21,1133
11/7/2016,22,1093
11/7/2016,23,992
11/7/2016,24,899
11/8/2016,1,845
11/8/2016,2,805
11/8/2016,3,790
11/8/2016,4,793
11/8/2016,5,829
11/8/2016,6,931
11/8/2016,7,1105
11/8/2016,8,1210
11/8/2016,9,1192
11/8/2016,10,1166
11/8/2016,11,1158
11/8/2016,12,1157
11/8/2016,13,1155
11/8/2016,14,1149
11/8/2016,15,1141
11/8/2016,16,1141
11/8/2016,17,1163
11/8/2016,18,1225
11/8/2016,19,1207
11/8/2016,20,1155
11/8/2016,21,1116
11/8/2016,22,1058
11/8/2016,23,972
11/8/2016,24,908
11/9/2016,1,848
11/9/2016,2,800
11/9/2016,3,788
11/9/2016,4,776
11/9/2016,5,801
11/9/2016,6,886
11/9/2016,7,1056
11/9/2016,8,1152
11/9/2016,9,1161
11/9/2016,10,1155
11/9/2016,11,1167
11/9/2016,12,1153
11/9/2016,13,1155
11/9/2016,14,1146
11/9/2016,15,1127
11/9/2016,16,1130
11/9/2016,17,1155
11/9/2016,18,1216
11/9/2016,19,1201
11/9/2016,20,1168
11/9/2016,21,1135
11/9/2016,22,1072
11/9/2016,23,982
11/9/2016,24,892
11/10/2016,1,835
11/10/2016,2,801
11/10/2016,3,782
11/10/2016,4,783
11/10/2016,5,817
11/10/2016,6,914
11/10/2016,7,1095
11/10/2016,8,1197
11/10/2016,9,1191
11/10/2016,10,1185
11/10/2016,11,1153
11/10/2016,12,1146
11/10/2016,13,1136
11/10/2016,14,1140
11/10/2016,15,1127
11/10/2016,16,1139
11/10/2016,17,1168
11/10/2016,18,1213
11/10/2016,19,1193
11/10/2016,20,1165
11/10/2016,21,1119
11/10/2016,22,1069
11/10/2016,23,988
11/10/2016,24,896
11/11/2016,1,843
11/11/2016,2,799
11/11/2016,3,778
11/11/2016,4,780
11/11/2016,5,800
11/11/2016,6,882
11/11/2016,7,1021
11/11/2016,8,1090
11/11/2016,9,1131
11/11/2016,10,1148
11/11/2016,11,1146
11/11/2016,12,1152
11/11/2016,13,1130
11/11/2016,14,1114
11/11/2016,15,1116
11/11/2016,16,1103
11/11/2016,17,1146
11/11/2016,18,1193
11/11/2016,19,1160
11/11/2016,20,1111
11/11/2016,21,1068
11/11/2016,22,1023
11/11/2016,23,958
11/11/2016,24,891
11/12/2016,1,833
11/12/2016,2,791
11/12/2016,3,773
11/12/2016,4,762
11/12/2016,5,767
11/12/2016,6,796
11/12/2016,7,848
11/12/2016,8,919
11/12/2016,9,1002
11/12/2016,10,1059
11/12/2016,11,1082
11/12/2016,12,1082
11/12/2016,13,1064
11/12/2016,14,1036
11/12/2016,15,1041
11/12/2016,16,1049
11/12/2016,17,1085
11/12/2016,18,1129
11/12/2016,19,1119
11/12/2016,20,1082
11/12/2016,21,1054
11/12/2016,22,1011
11/12/2016,23,947
11/12/2016,24,891
11/13/2016,1,837
11/13/2016,2,808
11/13/2016,3,781
11/13/2016,4,780
11/13/2016,5,780
11/13/2016,6,805
11/13/2016,7,858
11/13/2016,8,923
11/13/2016,9,994
11/13/2016,10,1063
11/13/2016,11,1085
11/13/2016,12,1096
11/13/2016,13,1111
11/13/2016,14,1104
11/13/2016,15,1113
11/13/2016,16,1117
11/13/2016,17,1166
11/13/2016,18,1217
11/13/2016,19,1196
11/13/2016,20,1173
11/13/2016,21,1123
11/13/2016,22,1074
11/13/2016,23,985
11/13/2016,24,893
11/14/2016,1,835
11/14/2016,2,803
11/14/2016,3,786
11/14/2016,4,788
11/14/2016,5,824
11/14/2016,6,939
11/14/2016,7,1099
11/14/2016,8,1218
11/14/2016,9,1215
11/14/2016,10,1196
11/14/2016,11,1175
11/14/2016,12,1164
11/14/2016,13,1151
11/14/2016,14,1139
11/14/2016,15,1121
11/14/2016,16,1129
11/14/2016,17,1189
11/14/2016,18,1251
11/14/2016,19,1252
11/14/2016,20,1220
11/14/2016,21,1179
11/14/2016,22,1113
11/14/2016,23,1020
11/14/2016,24,924
11/15/2016,1,858
11/15/2016,2,828
11/15/2016,3,810
11/15/2016,4,825
11/15/2016,5,857
11/15/2016,6,972
11/15/2016,7,1142
11/15/2016,8,1247
11/15/2016,9,1240
11/15/2016,10,1219
11/15/2016,11,1198
11/15/2016,12,1183
11/15/2016,13,1174
11/15/2016,14,1172
11/15/2016,15,1177
11/15/2016,16,1196
11/15/2016,17,1248
11/15/2016,18,1316
11/15/2016,19,1311
11/15/2016,20,1283
11/15/2016,21,1245
11/15/2016,22,1180
11/15/2016,23,1076
11/15/2016,24,974
11/16/2016,1,916
11/16/2016,2,866
11/16/2016,3,851
11/16/2016,4,858
11/16/2016,5,893
11/16/2016,6,1018
11/16/2016,7,1187
11/16/2016,8,1298
11/16/2016,9,1293
11/16/2016,10,1291
11/16/2016,11,1272
11/16/2016,12,1259
11/16/2016,13,1244
11/16/2016,14,1233
11/16/2016,15,1210
11/16/2016,16,1215
11/16/2016,17,1275
11/16/2016,18,1357
11/16/2016,19,1335
11/16/2016,20,1316
11/16/2016,21,1274
11/16/2016,22,1199
11/16/2016,23,1106
11/16/2016,24,1003
11/17/2016,1,937
11/17/2016,2,893
11/17/2016,3,882
11/17/2016,4,882
11/17/2016,5,926
11/17/2016,6,1035
11/17/2016,7,1219
11/17/2016,8,1326
11/17/2016,9,1307
11/17/2016,10,1288
11/17/2016,11,1255
11/17/2016,12,1221
11/17/2016,13,1207
11/17/2016,14,1191
11/17/2016,15,1170
11/17/2016,16,1176
11/17/2016,17,1237
11/17/2016,18,1331
11/17/2016,19,1327
11/17/2016,20,1296
11/17/2016,21,1263
11/17/2016,22,1215
11/17/2016,23,1116
11/17/2016,24,1026
11/18/2016,1,969
11/18/2016,2,942
11/18/2016,3,927
11/18/2016,4,948
11/18/2016,5,979
11/18/2016,6,1102
11/18/2016,7,1292
11/18/2016,8,1392
11/18/2016,9,1416
11/18/2016,10,1386
11/18/2016,11,1368
11/18/2016,12,1352
11/18/2016,13,1329
11/18/2016,14,1327
11/18/2016,15,1310
11/18/2016,16,1317
11/18/2016,17,1372
11/18/2016,18,1409
11/18/2016,19,1373
11/18/2016,20,1320
11/18/2016,21,1277
11/18/2016,22,1202
11/18/2016,23,1126
11/18/2016,24,1044
11/19/2016,1,980
11/19/2016,2,938
11/19/2016,3,902
11/19/2016,4,892
11/19/2016,5,908
11/19/2016,6,950
11/19/2016,7,1012
11/19/2016,8,1099
11/19/2016,9,1185
11/19/2016,10,1229
11/19/2016,11,1247
11/19/2016,12,1252
11/19/2016,13,1234
11/19/2016,14,1200
11/19/2016,15,1178
11/19/2016,16,1173
11/19/2016,17,1236
11/19/2016,18,1275
11/19/2016,19,1248
11/19/2016,20,1218
11/19/2016,21,1182
11/19/2016,22,1142
11/19/2016,23,1072
11/19/2016,24,1006
11/20/2016,1,948
11/20/2016,2,904
11/20/2016,3,888
11/20/2016,4,872
11/20/2016,5,876
11/20/2016,6,910
11/20/2016,7,945
11/20/2016,8,994
11/20/2016,9,1094
11/20/2016,10,1159
11/20/2016,11,1193
11/20/2016,12,1207
11/20/2016,13,1221
11/20/2016,14,1206
11/20/2016,15,1182
11/20/2016,16,1200
11/20/2016,17,1241
11/20/2016,18,1312
11/20/2016,19,1313
11/20/2016,20,1281
11/20/2016,21,1239
11/20/2016,22,1172
11/20/2016,23,1090
11/20/2016,24,1001
11/21/2016,1,937
11/21/2016,2,902
11/21/2016,3,888
11/21/2016,4,891
11/21/2016,5,937
11/21/2016,6,1043
11/21/2016,7,1213
11/21/2016,8,1334
11/21/2016,9,1336
11/21/2016,10,1315
11/21/2016,11,1312
11/21/2016,12,1277
11/21/2016,13,1269
11/21/2016,14,1244
11/21/2016,15,1224
11/21/2016,16,1234
11/21/2016,17,1304
11/21/2016,18,1383
11/21/2016,19,1365
11/21/2016,20,1343
11/21/2016,21,1303
11/21/2016,22,1241
11/21/2016,23,1141
11/21/2016,24,1037
11/22/2016,1,975
11/22/2016,2,939
11/22/2016,3,915
11/22/2016,4,884
11/22/2016,5,941
11/22/2016,6,1087
11/22/2016,7,1234
11/22/2016,8,1339
11/22/2016,9,1359
11/22/2016,10,1338
11/22/2016,11,1347
11/22/2016,12,1333
11/22/2016,13,1318
11/22/2016,14,1302
11/22/2016,15,1306
11/22/2016,16,1323
11/22/2016,17,1383
11/22/2016,18,1421
11/22/2016,19,1391
11/22/2016,20,1374
11/22/2016,21,1324
11/22/2016,22,1278
11/22/2016,23,1181
11/22/2016,24,1079
11/23/2016,1,1019
11/23/2016,2,962
11/23/2016,3,943
11/23/2016,4,944
11/23/2016,5,984
11/23/2016,6,1072
11/23/2016,7,1207
11/23/2016,8,1319
11/23/2016,9,1324
11/23/2016,10,1308
11/23/2016,11,1307
11/23/2016,12,1280
11/23/2016,13,1294
11/23/2016,14,1282
11/23/2016,15,1258
11/23/2016,16,1274
11/23/2016,17,1349
11/23/2016,18,1381
11/23/2016,19,1338
11/23/2016,20,1286
11/23/2016,21,1243
11/23/2016,22,1182
11/23/2016,23,1106
11/23/2016,24,1019
11/24/2016,1,941
11/24/2016,2,906
11/24/2016,3,877
11/24/2016,4,869
11/24/2016,5,875
11/24/2016,6,929
11/24/2016,7,997
11/24/2016,8,1063
11/24/2016,9,1127
11/24/2016,10,1208
11/24/2016,11,1254
11/24/2016,12,1297
11/24/2016,13,1285
11/24/2016,14,1259
11/24/2016,15,1233
11/24/2016,16,1196
11/24/2016,17,1186
11/24/2016,18,1162
11/24/2016,19,1114
11/24/2016,20,1082
11/24/2016,21,1075
11/24/2016,22,1055
11/24/2016,23,1013
11/24/2016,24,970
11/25/2016,1,926
11/25/2016,2,890
11/25/2016,3,875
11/25/2016,4,873
11/25/2016,5,895
11/25/2016,6,969
11/25/2016,7,1049
11/25/2016,8,1122
11/25/2016,9,1163
11/25/2016,10,1186
11/25/2016,11,1173
11/25/2016,12,1154
11/25/2016,13,1142
11/25/2016,14,1126
11/25/2016,15,1129
11/25/2016,16,1155
11/25/2016,17,1211
11/25/2016,18,1242
11/25/2016,19,1202
11/25/2016,20,1164
11/25/2016,21,1130
11/25/2016,22,1082
11/25/2016,23,1026
11/25/2016,24,964
11/26/2016,1,900
11/26/2016,2,866
11/26/2016,3,848
11/26/2016,4,836
11/26/2016,5,856
11/26/2016,6,927
11/26/2016,7,975
11/26/2016,8,1052
11/26/2016,9,1122
11/26/2016,10,1189
11/26/2016,11,1213
11/26/2016,12,1224
11/26/2016,13,1200
11/26/2016,14,1167
11/26/2016,15,1160
11/26/2016,16,1170
11/26/2016,17,1232
11/26/2016,18,1267
11/26/2016,19,1262
11/26/2016,20,1256
11/26/2016,21,1219
11/26/2016,22,1175
11/26/2016,23,1105
11/26/2016,24,1041
11/27/2016,1,1012
11/27/2016,2,950
11/27/2016,3,923
11/27/2016,4,920
11/27/2016,5,920
11/27/2016,6,954
11/27/2016,7,1007
11/27/2016,8,1063
11/27/2016,9,1129
11/27/2016,10,1200
11/27/2016,11,1249
11/27/2016,12,1278
11/27/2016,13,1286
11/27/2016,14,1292
11/27/2016,15,1297
11/27/2016,16,1322
11/27/2016,17,1371
11/27/2016,18,1412
11/27/2016,19,1405
11/27/2016,20,1383
11/27/2016,21,1325
11/27/2016,22,1253
11/27/2016,23,1148
11/27/2016,24,1062
11/28/2016,1,999
11/28/2016,2,963
11/28/2016,3,960
11/28/2016,4,974
11/28/2016,5,1036
11/28/2016,6,1145
11/28/2016,7,1353
11/28/2016,8,1421
11/28/2016,9,1433
11/28/2016,10,1429
11/28/2016,11,1402
11/28/2016,12,1383
11/28/2016,13,1359
11/28/2016,14,1326
11/28/2016,15,1292
11/28/2016,16,1313
11/28/2016,17,1380
11/28/2016,18,1458
11/28/2016,19,1443
11/28/2016,20,1411
11/28/2016,21,1373
11/28/2016,22,1299
11/28/2016,23,1191
11/28/2016,24,1082
11/29/2016,1,1023
11/29/2016,2,976
11/29/2016,3,954
11/29/2016,4,967
11/29/2016,5,998
11/29/2016,6,1131
11/29/2016,7,1299
11/29/2016,8,1420
11/29/2016,9,1407
11/29/2016,10,1374
11/29/2016,11,1360
11/29/2016,12,1349
11/29/2016,13,1310
11/29/2016,14,1290
11/29/2016,15,1243
11/29/2016,16,1298
11/29/2016,17,1362
11/29/2016,18,1443
11/29/2016,19,1433
11/29/2016,20,1421
11/29/2016,21,1361
11/29/2016,22,1307
11/29/2016,23,1208
11/29/2016,24,1105
11/30/2016,1,1030
11/30/2016,2,988
11/30/2016,3,974
11/30/2016,4,978
11/30/2016,5,1020
11/30/2016,6,1144
11/30/2016,7,1324
11/30/2016,8,1450
11/30/2016,9,1450
11/30/2016,10,1423
11/30/2016,11,1408
11/30/2016,12,1403
11/30/2016,13,1370
11/30/2016,14,1368
11/30/2016,15,1343
11/30/2016,16,1344
11/30/2016,17,1421
11/30/2016,18,1443
11/30/2016,19,1420
11/30/2016,20,1392
11/30/2016,21,1365
11/30/2016,22,1285
11/30/2016,23,1193
11/30/2016,24,1074
12/1/2016,1,1004
12/1/2016,2,955
12/1/2016,3,945
12/1/2016,4,949
12/1/2016,5,985
12/1/2016,6,1109
12/1/2016,7,1306
12/1/2016,8,1431
12/1/2016,9,1404
12/1/2016,10,1364
12/1/2016,11,1345
12/1/2016,12,1349
12/1/2016,13,1336
12/1/2016,14,1329
12/1/2016,15,1329
12/1/2016,16,1323
12/1/2016,17,1400
12/1/2016,18,1455
12/1/2016,19,1443
12/1/2016,20,1400
12/1/2016,21,1354
12/1/2016,22,1288
12/1/2016,23,1184
12/1/2016,24,1079
12/2/2016,1,997
12/2/2016,2,954
12/2/2016,3,938
12/2/2016,4,951
12/2/2016,5,1003
12/2/2016,6,1107
12/2/2016,7,1328
12/2/2016,8,1451
12/2/2016,9,1430
12/2/2016,10,1380
12/2/2016,11,1374
12/2/2016,12,1370
12/2/2016,13,1394
12/2/2016,14,1381
12/2/2016,15,1383
12/2/2016,16,1401
12/2/2016,17,1448
12/2/2016,18,1449
12/2/2016,19,1403
12/2/2016,20,1371
12/2/2016,21,1349
12/2/2016,22,1288
12/2/2016,23,1205
12/2/2016,24,1114
12/3/2016,1,1031
12/3/2016,2,993
12/3/2016,3,939
12/3/2016,4,954
12/3/2016,5,970
12/3/2016,6,1012
12/3/2016,7,1076
12/3/2016,8,1164
12/3/2016,9,1241
12/3/2016,10,1295
12/3/2016,11,1297
12/3/2016,12,1326
12/3/2016,13,1327
12/3/2016,14,1297
12/3/2016,15,1283
12/3/2016,16,1306
12/3/2016,17,1379
12/3/2016,18,1409
12/3/2016,19,1381
12/3/2016,20,1355
12/3/2016,21,1313
12/3/2016,22,1266
12/3/2016,23,1195
12/3/2016,24,1122
12/4/2016,1,1053
12/4/2016,2,1009
12/4/2016,3,984
12/4/2016,4,976
12/4/2016,5,980
12/4/2016,6,1014
12/4/2016,7,1078
12/4/2016,8,1158
12/4/2016,9,1234
12/4/2016,10,1296
12/4/2016,11,1313
12/4/2016,12,1293
12/4/2016,13,1272
12/4/2016,14,1268
12/4/2016,15,1260
12/4/2016,16,1289
12/4/2016,17,1398
12/4/2016,18,1449
12/4/2016,19,1472
12/4/2016,20,1479
12/4/2016,21,1450
12/4/2016,22,1407
12/4/2016,23,1311
12/4/2016,24,1196
12/5/2016,1,1129
12/5/2016,2,1092
12/5/2016,3,1072
12/5/2016,4,1078
12/5/2016,5,1140
12/5/2016,6,1265
12/5/2016,7,1467
12/5/2016,8,1607
12/5/2016,9,1622
12/5/2016,10,1607
12/5/2016,11,1592
12/5/2016,12,1578
12/5/2016,13,1564
12/5/2016,14,1544
12/5/2016,15,1522
12/5/2016,16,1538
12/5/2016,17,1618
12/5/2016,18,1669
12/5/2016,19,1640
12/5/2016,20,1585
12/5/2016,21,1564
12/5/2016,22,1472
12/5/2016,23,1361
12/5/2016,24,1232
12/6/2016,1,1159
12/6/2016,2,1121
12/6/2016,3,1110
12/6/2016,4,1131
12/6/2016,5,1182
12/6/2016,6,1290
12/6/2016,7,1490
12/6/2016,8,1606
12/6/2016,9,1603
12/6/2016,10,1537
12/6/2016,11,1487
12/6/2016,12,1459
12/6/2016,13,1441
12/6/2016,14,1410
12/6/2016,15,1404
12/6/2016,16,1434
12/6/2016,17,1532
12/6/2016,18,1634
12/6/2016,19,1622
12/6/2016,20,1601
12/6/2016,21,1564
12/6/2016,22,1484
12/6/2016,23,1361
12/6/2016,24,1240
12/7/2016,1,1180
12/7/2016,2,1135
12/7/2016,3,1127
12/7/2016,4,1147
12/7/2016,5,1203
12/7/2016,6,1350
12/7/2016,7,1561
12/7/2016,8,1694
12/7/2016,9,1678
12/7/2016,10,1624
12/7/2016,11,1566
12/7/2016,12,1533
12/7/2016,13,1500
12/7/2016,14,1477
12/7/2016,15,1452
12/7/2016,16,1488
12/7/2016,17,1589
12/7/2016,18,1578
12/7/2016,19,1664
12/7/2016,20,1657
12/7/2016,21,1617
12/7/2016,22,1555
12/7/2016,23,1439
12/7/2016,24,1336
12/8/2016,1,1252
12/8/2016,2,1221
12/8/2016,3,1201
12/8/2016,4,1221
12/8/2016,5,1259
12/8/2016,6,1398
12/8/2016,7,1603
12/8/2016,8,1720
12/8/2016,9,1701
12/8/2016,10,1662
12/8/2016,11,1600
12/8/2016,12,1579
12/8/2016,13,1562
12/8/2016,14,1532
12/8/2016,15,1533
12/8/2016,16,1566
12/8/2016,17,1646
12/8/2016,18,1713
12/8/2016,19,1686
12/8/2016,20,1654
12/8/2016,21,1604
12/8/2016,22,1538
12/8/2016,23,1422
12/8/2016,24,1317
12/9/2016,1,1243
12/9/2016,2,1209
12/9/2016,3,1181
12/9/2016,4,1196
12/9/2016,5,1234
12/9/2016,6,1382
12/9/2016,7,1558
12/9/2016,8,1684
12/9/2016,9,1720
12/9/2016,10,1729
12/9/2016,11,1717
12/9/2016,12,1701
12/9/2016,13,1682
12/9/2016,14,1653
12/9/2016,15,1649
12/9/2016,16,1661
12/9/2016,17,1715
12/9/2016,18,1750
12/9/2016,19,1672
12/9/2016,20,1621
12/9/2016,21,1574
12/9/2016,22,1491
12/9/2016,23,1406
12/9/2016,24,1327
12/10/2016,1,1232
12/10/2016,2,1155
12/10/2016,3,1174
12/10/2016,4,1143
12/10/2016,5,1121
12/10/2016,6,1191
12/10/2016,7,1242
12/10/2016,8,1341
12/10/2016,9,1409
12/10/2016,10,1456
12/10/2016,11,1483
12/10/2016,12,1473
12/10/2016,13,1481
12/10/2016,14,1458
12/10/2016,15,1450
12/10/2016,16,1457
12/10/2016,17,1502
12/10/2016,18,1529
12/10/2016,19,1511
12/10/2016,20,1465
12/10/2016,21,1445
12/10/2016,22,1399
12/10/2016,23,1322
12/10/2016,24,1249
12/11/2016,1,1176
12/11/2016,2,1131
12/11/2016,3,1099
12/11/2016,4,1081
12/11/2016,5,1094
12/11/2016,6,1117
12/11/2016,7,1172
12/11/2016,8,1230
12/11/2016,9,1319
12/11/2016,10,1385
12/11/2016,11,1424
12/11/2016,12,1439
12/11/2016,13,1445
12/11/2016,14,1439
12/11/2016,15,1407
12/11/2016,16,1455
12/11/2016,17,1496
12/11/2016,18,1551
12/11/2016,19,1554
12/11/2016,20,1538
12/11/2016,21,1504
12/11/2016,22,1435
12/11/2016,23,1330
12/11/2016,24,1220
12/12/2016,1,1166
12/12/2016,2,1099
12/12/2016,3,1082
12/12/2016,4,1116
12/12/2016,5,1160
12/12/2016,6,1294
12/12/2016,7,1486
12/12/2016,8,1599
12/12/2016,9,1613
12/12/2016,10,1583
12/12/2016,11,1574
12/12/2016,12,1554
12/12/2016,13,1543
12/12/2016,14,1527
12/12/2016,15,1516
12/12/2016,16,1542
12/12/2016,17,1600
12/12/2016,18,1666
12/12/2016,19,1651
12/12/2016,20,1620
12/12/2016,21,1568
12/12/2016,22,1502
12/12/2016,23,1376
12/12/2016,24,1253
12/13/2016,1,1187
12/13/2016,2,1141
12/13/2016,3,1125
12/13/2016,4,1129
12/13/2016,5,1185
12/13/2016,6,1324
12/13/2016,7,1522
12/13/2016,8,1645
12/13/2016,9,1638
12/13/2016,10,1595
12/13/2016,11,1583
12/13/2016,12,1565
12/13/2016,13,1553
12/13/2016,14,1551
12/13/2016,15,422
12/13/2016,16,379
12/13/2016,17,445
12/13/2016,18,403
12/13/2016,19,338
12/13/2016,20,337
12/13/2016,21,349
12/13/2016,22,339
12/13/2016,23,353
12/13/2016,24,322
12/14/2016,1,252
12/14/2016,2,233
12/14/2016,3,241
12/14/2016,4,231
12/14/2016,5,249
12/14/2016,6,351
12/14/2016,7,479
12/14/2016,8,476
12/14/2016,9,394
12/14/2016,10,389
12/14/2016,11,344
12/14/2016,12,344
12/14/2016,13,344
12/14/2016,14,336
12/14/2016,15,404
12/14/2016,16,215
12/14/2016,17,0
12/14/2016,18,0
12/14/2016,19,0
12/14/2016,20,0
12/14/2016,21,0
12/14/2016,22,362
12/14/2016,23,0
12/14/2016,24,0
12/15/2016,1,0
12/15/2016,2,0
12/15/2016,3,0
12/15/2016,4,0
12/15/2016,5,0
12/15/2016,6,0
12/15/2016,7,0
12/15/2016,8,0
12/15/2016,9,0
12/15/2016,10,0
12/15/2016,11,0
12/15/2016,12,0
12/15/2016,13,0
12/15/2016,14,0
12/15/2016,15,0
12/15/2016,16,0
12/15/2016,17,0
12/15/2016,18,0
12/15/2016,19,0
12/15/2016,20,0
12/15/2016,21,0
12/15/2016,22,0
12/15/2016,23,0
12/15/2016,24,0
12/16/2016,1,1212
12/16/2016,2,1183
12/16/2016,3,1177
12/16/2016,4,1187
12/16/2016,5,1278
12/16/2016,6,1407
12/16/2016,7,1607
12/16/2016,8,1785
12/16/2016,9,1763
12/16/2016,10,171
12/16/2016,11,146
12/16/2016,12,153
12/16/2016,13,137
12/16/2016,14,1602
12/16/2016,15,1573
12/16/2016,16,1599
12/16/2016,17,1465
12/16/2016,18,1778
12/16/2016,19,1737
12/16/2016,20,1696
12/16/2016,21,1658
12/16/2016,22,1592
12/16/2016,23,1511
12/16/2016,24,1417
12/17/2016,1,1357
12/17/2016,2,1320
12/17/2016,3,1295
12/17/2016,4,1305
12/17/2016,5,1316
12/17/2016,6,1362
12/17/2016,7,1434
12/17/2016,8,1531
12/17/2016,9,1393
12/17/2016,10,1440
12/17/2016,11,1689
12/17/2016,12,1691
12/17/2016,13,1662
12/17/2016,14,1590
12/17/2016,15,1582
12/17/2016,16,1567
12/17/2016,17,1637
12/17/2016,18,1693
12/17/2016,19,1676
12/17/2016,20,1649
12/17/2016,21,1610
12/17/2016,22,1572
12/17/2016,23,1489
12/17/2016,24,1392
12/18/2016,1,1302
12/18/2016,2,1268
12/18/2016,3,1252
12/18/2016,4,1247
12/18/2016,5,1252
12/18/2016,6,1283
12/18/2016,7,1360
12/18/2016,8,1429
12/18/2016,9,1504
12/18/2016,10,1555
12/18/2016,11,1515
12/18/2016,12,1522
12/18/2016,13,1531
12/18/2016,14,1521
12/18/2016,15,1518
12/18/2016,16,1637
12/18/2016,17,1621
12/18/2016,18,1371
12/18/2016,19,1563
12/18/2016,20,1509
12/18/2016,21,1401
12/18/2016,22,1293
12/18/2016,23,1401
12/18/2016,24,1277
12/19/2016,1,1223
12/19/2016,2,1185
12/19/2016,3,1170
12/19/2016,4,1190
12/19/2016,5,1256
12/19/2016,6,1389
12/19/2016,7,1553
12/19/2016,8,1648
12/19/2016,9,1676
12/19/2016,10,1663
12/19/2016,11,1654
12/19/2016,12,1617
12/19/2016,13,1604
12/19/2016,14,1585
12/19/2016,15,1342
12/19/2016,16,1564
12/19/2016,17,1584
12/19/2016,18,1647
12/19/2016,19,1626
12/19/2016,20,1576
12/19/2016,21,1532
12/19/2016,22,1465
12/19/2016,23,1337
12/19/2016,24,1246
12/20/2016,1,1148
12/20/2016,2,1096
12/20/2016,3,1072
12/20/2016,4,1076
12/20/2016,5,1114
12/20/2016,6,1230
12/20/2016,7,1404
12/20/2016,8,1518
12/20/2016,9,1535
12/20/2016,10,1512
12/20/2016,11,1265
12/20/2016,12,1440
12/20/2016,13,1410
12/20/2016,14,1376
12/20/2016,15,1364
12/20/2016,16,1369
12/20/2016,17,1461
12/20/2016,18,1531
12/20/2016,19,1522
12/20/2016,20,1489
12/20/2016,21,1446
12/20/2016,22,1400
12/20/2016,23,1289
12/20/2016,24,1196
12/21/2016,1,1132
12/21/2016,2,1090
12/21/2016,3,1073
12/21/2016,4,0
12/21/2016,5,273
12/21/2016,6,1250
12/21/2016,7,1369
12/21/2016,8,1481
12/21/2016,9,1508
12/21/2016,10,1484
12/21/2016,11,1446
12/21/2016,12,1412
12/21/2016,13,1381
12/21/2016,14,1371
12/21/2016,15,1361
