date,hour,mwh
7/31/2015,2,-616
7/31/2015,1,-590
7/31/2015,0,-575
8/1/2015,23,-608
8/1/2015,22,-620
8/1/2015,21,-679
8/1/2015,20,-737
8/1/2015,19,-788
8/1/2015,18,-778
8/1/2015,17,-805
8/1/2015,16,-769
8/1/2015,15,-762
8/1/2015,14,-634
8/1/2015,13,-614
8/1/2015,12,-606
8/1/2015,11,-622
8/1/2015,10,-647
8/1/2015,9,-656
8/1/2015,8,-718
8/1/2015,7,-702
8/1/2015,6,-749
8/1/2015,5,-783
8/1/2015,4,-735
8/1/2015,3,-777
8/1/2015,2,-783
8/1/2015,1,-623
8/1/2015,0,-664
8/2/2015,23,-760
8/2/2015,22,-786
8/2/2015,21,-797
8/2/2015,20,-774
8/2/2015,19,-791
8/2/2015,18,-764
8/2/2015,17,-774
8/2/2015,16,-766
8/2/2015,15,-717
8/2/2015,14,-669
8/2/2015,13,-612
8/2/2015,12,-603
8/2/2015,11,-625
8/2/2015,10,-620
8/2/2015,9,-650
8/2/2015,8,-663
8/2/2015,7,-716
8/2/2015,6,-837
8/2/2015,5,-813
8/2/2015,4,-671
8/2/2015,3,-718
8/2/2015,2,-672
8/2/2015,1,-624
8/2/2015,0,-671
8/3/2015,23,-766
8/3/2015,22,-778
8/3/2015,21,-839
8/3/2015,20,-807
8/3/2015,19,-763
8/3/2015,18,-843
8/3/2015,17,-817
8/3/2015,16,-881
8/3/2015,15,-921
8/3/2015,14,-840
8/3/2015,13,-704
8/3/2015,12,-599
8/3/2015,11,-620
8/3/2015,10,-643
8/3/2015,9,-669
8/3/2015,8,-688
8/3/2015,7,-788
8/3/2015,6,-752
8/3/2015,5,-842
8/3/2015,4,-823
8/3/2015,3,-841
8/3/2015,2,-741
8/3/2015,1,-716
8/3/2015,0,-769
8/4/2015,23,-689
8/4/2015,22,-810
8/4/2015,21,-805
8/4/2015,20,-826
8/4/2015,19,-842
8/4/2015,18,-839
8/4/2015,17,-831
8/4/2015,16,-837
8/4/2015,15,-855
8/4/2015,14,-815
8/4/2015,13,-677
8/4/2015,12,-647
8/4/2015,11,-660
8/4/2015,10,-615
8/4/2015,9,-625
8/4/2015,8,-653
8/4/2015,7,-653
8/4/2015,6,-764
8/4/2015,5,-852
8/4/2015,4,-763
8/4/2015,3,-705
8/4/2015,2,-749
8/4/2015,1,-729
8/4/2015,0,-786
8/5/2015,23,-532
8/5/2015,22,-547
8/5/2015,21,-572
8/5/2015,20,-460
8/5/2015,19,-595
8/5/2015,18,-666
8/5/2015,17,-760
8/5/2015,16,-733
8/5/2015,15,-794
8/5/2015,14,-724
8/5/2015,13,-588
8/5/2015,12,-570
8/5/2015,11,-575
8/5/2015,10,-567
8/5/2015,9,-605
8/5/2015,8,-630
8/5/2015,7,-665
8/5/2015,6,-700
8/5/2015,5,-789
8/5/2015,4,-731
8/5/2015,3,-683
8/5/2015,2,-678
8/5/2015,1,-717
8/5/2015,0,-720
8/6/2015,23,-610
8/6/2015,22,-585
8/6/2015,21,-618
8/6/2015,20,-634
8/6/2015,19,-634
8/6/2015,18,-628
8/6/2015,17,-733
8/6/2015,16,-703
8/6/2015,15,-711
8/6/2015,14,-700
8/6/2015,13,-620
8/6/2015,12,-573
8/6/2015,11,-555
8/6/2015,10,-543
8/6/2015,9,-544
8/6/2015,8,-600
8/6/2015,7,-624
8/6/2015,6,-659
8/6/2015,5,-693
8/6/2015,4,-743
8/6/2015,3,-710
8/6/2015,2,-716
8/6/2015,1,-685
8/6/2015,0,-712
8/7/2015,23,-636
8/7/2015,22,-686
8/7/2015,21,-678
8/7/2015,20,-779
8/7/2015,19,-783
8/7/2015,18,-768
8/7/2015,17,-750
