date,hour,mwh
10/29/2018,03H,962
10/29/2018,04H,897
10/29/2018,05H,869
10/29/2018,06H,671
10/29/2018,07H,527
10/29/2018,08H,434
10/29/2018,09H,430
10/29/2018,10H,433
10/29/2018,11H,459
10/29/2018,12H,803
10/29/2018,13H,974
10/29/2018,14H,983
10/29/2018,15H,1007
10/29/2018,16H,1004
10/29/2018,17H,927
10/29/2018,18H,1011
10/29/2018,19H,967
10/29/2018,20H,902
10/29/2018,21H,925
10/29/2018,22H,928
10/29/2018,23H,920
10/30/2018,00H,888
10/30/2018,01H,928
10/30/2018,02H,1003
10/30/2018,03H,947
10/30/2018,04H,916
10/30/2018,05H,749
10/30/2018,06H,736
10/30/2018,07H,592
10/30/2018,08H,516
10/30/2018,09H,415
10/30/2018,10H,357
10/30/2018,11H,474
10/30/2018,12H,537
10/30/2018,13H,821
10/30/2018,14H,862
10/30/2018,15H,1045
10/30/2018,16H,1035
10/30/2018,17H,1026
10/30/2018,18H,998
10/30/2018,19H,936
10/30/2018,20H,975
10/30/2018,21H,927
10/30/2018,22H,885
10/30/2018,23H,878
10/31/2018,00H,897
10/31/2018,01H,936
10/31/2018,02H,954
10/31/2018,03H,981
10/31/2018,04H,947
10/31/2018,05H,863
10/31/2018,06H,819
10/31/2018,07H,684
10/31/2018,08H,448
10/31/2018,09H,389
10/31/2018,10H,363
10/31/2018,11H,368
10/31/2018,12H,403
10/31/2018,13H,508
10/31/2018,14H,768
10/31/2018,15H,993
10/31/2018,16H,1019
10/31/2018,17H,986
10/31/2018,18H,903
10/31/2018,19H,895
10/31/2018,20H,897
10/31/2018,21H,853
10/31/2018,22H,869
10/31/2018,23H,869
11/1/2018,00H,788
11/1/2018,01H,830
11/1/2018,02H,818
11/1/2018,03H,766
11/1/2018,04H,757
11/1/2018,05H,672
11/1/2018,06H,507
11/1/2018,07H,364
11/1/2018,08H,286
11/1/2018,09H,262
11/1/2018,10H,236
11/1/2018,11H,265
11/1/2018,12H,272
11/1/2018,13H,358
11/1/2018,14H,526
11/1/2018,15H,763
11/1/2018,16H,809
11/1/2018,17H,798
11/1/2018,18H,860
11/1/2018,19H,872
11/1/2018,20H,820
11/1/2018,21H,782
11/1/2018,22H,749
11/1/2018,23H,704
11/2/2018,00H,766
11/2/2018,01H,668
11/2/2018,02H,645
11/2/2018,03H,641
11/2/2018,04H,600
11/2/2018,05H,519
11/2/2018,06H,476
11/2/2018,07H,430
11/2/2018,08H,325
11/2/2018,09H,289
11/2/2018,10H,293
11/2/2018,11H,293
11/2/2018,12H,327
11/2/2018,13H,359
11/2/2018,14H,584
11/2/2018,15H,710
11/2/2018,16H,737
11/2/2018,17H,829
11/2/2018,18H,838
11/2/2018,19H,920
11/2/2018,20H,901
11/2/2018,21H,890
11/2/2018,22H,898
11/2/2018,23H,883
11/3/2018,00H,873
11/3/2018,01H,845
11/3/2018,02H,811
11/3/2018,03H,777
11/3/2018,04H,812
11/3/2018,05H,861
11/3/2018,06H,625
11/3/2018,07H,528
11/3/2018,08H,566
11/3/2018,09H,395
11/3/2018,10H,372
11/3/2018,11H,356
11/3/2018,12H,354
11/3/2018,13H,461
11/3/2018,14H,518
11/3/2018,15H,594
11/3/2018,16H,789
11/3/2018,17H,916
11/3/2018,18H,833
11/3/2018,19H,838
11/3/2018,20H,801
11/3/2018,21H,882
11/3/2018,22H,870
11/3/2018,23H,865
11/4/2018,00H,889
11/4/2018,01H,882
11/4/2018,02H,890
11/4/2018,03H,866
11/4/2018,04H,812
11/4/2018,05H,692
11/4/2018,06H,563
11/4/2018,07H,508
11/4/2018,08H,
11/4/2018,09H,488
11/4/2018,10H,373
11/4/2018,11H,385
11/4/2018,12H,379
11/4/2018,13H,394
11/4/2018,14H,423
11/4/2018,15H,647
11/4/2018,16H,640
11/4/2018,17H,581
11/4/2018,18H,626
11/4/2018,19H,753
11/4/2018,20H,787
11/4/2018,21H,780
11/4/2018,22H,713
11/4/2018,23H,713
11/5/2018,00H,677
11/5/2018,01H,746
11/5/2018,02H,828
11/5/2018,03H,871
11/5/2018,04H,862
11/5/2018,05H,780
11/5/2018,06H,723
11/5/2018,07H,609
11/5/2018,08H,473
11/5/2018,09H,463
11/5/2018,10H,369
11/5/2018,11H,347
11/5/2018,12H,334
11/5/2018,13H,343
11/5/2018,14H,554
11/5/2018,15H,841
11/5/2018,16H,872
11/5/2018,17H,1030
11/5/2018,18H,843
11/5/2018,19H,833
11/5/2018,20H,837
11/5/2018,21H,818
11/5/2018,22H,743
11/5/2018,23H,745
11/6/2018,00H,753
11/6/2018,01H,918
11/6/2018,02H,926
11/6/2018,03H,861
11/6/2018,04H,835
11/6/2018,05H,827
11/6/2018,06H,743
11/6/2018,07H,733
11/6/2018,08H,538
11/6/2018,09H,400
11/6/2018,10H,378
11/6/2018,11H,411
11/6/2018,12H,406
11/6/2018,13H,499
11/6/2018,14H,749
11/6/2018,15H,895
11/6/2018,16H,889
11/6/2018,17H,963
11/6/2018,18H,960
11/6/2018,19H,942
11/6/2018,20H,927
11/6/2018,21H,822
11/6/2018,22H,836
11/6/2018,23H,740
11/7/2018,00H,734
11/7/2018,01H,710
11/7/2018,02H,804
11/7/2018,03H,732
11/7/2018,04H,701
11/7/2018,05H,671
11/7/2018,06H,624
11/7/2018,07H,509
11/7/2018,08H,472
11/7/2018,09H,443
11/7/2018,10H,426
11/7/2018,11H,399
11/7/2018,12H,373
11/7/2018,13H,410
11/7/2018,14H,555
11/7/2018,15H,638
11/7/2018,16H,732
11/7/2018,17H,730
11/7/2018,18H,717
11/7/2018,19H,687
11/7/2018,20H,682
11/7/2018,21H,632
11/7/2018,22H,598
11/7/2018,23H,547
11/8/2018,00H,554
11/8/2018,01H,568
11/8/2018,02H,743
11/8/2018,03H,734
11/8/2018,04H,722
11/8/2018,05H,730
11/8/2018,06H,665
11/8/2018,07H,647
11/8/2018,08H,560
11/8/2018,09H,289
11/8/2018,10H,244
11/8/2018,11H,219
11/8/2018,12H,221
11/8/2018,13H,232
11/8/2018,14H,571
11/8/2018,15H,777
11/8/2018,16H,853
11/8/2018,17H,747
11/8/2018,18H,734
11/8/2018,19H,693
11/8/2018,20H,660
11/8/2018,21H,521
11/8/2018,22H,439
11/8/2018,23H,419
11/9/2018,00H,440
11/9/2018,01H,724
11/9/2018,02H,843
11/9/2018,03H,791
11/9/2018,04H,699
11/9/2018,05H,619
11/9/2018,06H,476
11/9/2018,07H,410
11/9/2018,08H,305
11/9/2018,09H,250
11/9/2018,10H,243
11/9/2018,11H,240
11/9/2018,12H,264
11/9/2018,13H,625
11/9/2018,14H,933
11/9/2018,15H,986
11/9/2018,16H,957
11/9/2018,17H,805
11/9/2018,18H,876
11/9/2018,19H,754
11/9/2018,20H,767
11/9/2018,21H,739
11/9/2018,22H,748
11/9/2018,23H,581
11/10/2018,00H,649
11/10/2018,01H,692
11/10/2018,02H,831
11/10/2018,03H,720
11/10/2018,04H,655
11/10/2018,05H,614
11/10/2018,06H,572
11/10/2018,07H,416
11/10/2018,08H,343
11/10/2018,09H,262
11/10/2018,10H,234
11/10/2018,11H,222
11/10/2018,12H,221
11/10/2018,13H,246
11/10/2018,14H,436
11/10/2018,15H,575
11/10/2018,16H,649
11/10/2018,17H,684
11/10/2018,18H,710
11/10/2018,19H,704
11/10/2018,20H,619
11/10/2018,21H,539
11/10/2018,22H,538
11/10/2018,23H,500
11/11/2018,00H,611
11/11/2018,01H,716
11/11/2018,02H,762
11/11/2018,03H,821
11/11/2018,04H,753
11/11/2018,05H,728
11/11/2018,06H,586
11/11/2018,07H,488
11/11/2018,08H,426
11/11/2018,09H,360
11/11/2018,10H,327
11/11/2018,11H,256
11/11/2018,12H,289
11/11/2018,13H,344
11/11/2018,14H,392
11/11/2018,15H,455
11/11/2018,16H,544
11/11/2018,17H,657
11/11/2018,18H,700
11/11/2018,19H,681
11/11/2018,20H,621
11/11/2018,21H,593
11/11/2018,22H,585
11/11/2018,23H,578
11/12/2018,00H,667
11/12/2018,01H,918
11/12/2018,02H,1021
11/12/2018,03H,987
11/12/2018,04H,1020
11/12/2018,05H,737
11/12/2018,06H,582
11/12/2018,07H,443
11/12/2018,08H,348
11/12/2018,09H,281
11/12/2018,10H,267
11/12/2018,11H,247
11/12/2018,12H,255
11/12/2018,13H,284
11/12/2018,14H,596
11/12/2018,15H,707
11/12/2018,16H,742
11/12/2018,17H,908
11/12/2018,18H,859
11/12/2018,19H,743
11/12/2018,20H,657
11/12/2018,21H,572
11/12/2018,22H,582
11/12/2018,23H,559
11/13/2018,00H,623
11/13/2018,01H,687
11/13/2018,02H,735
11/13/2018,03H,797
11/13/2018,04H,706
11/13/2018,05H,634
11/13/2018,06H,530
11/13/2018,07H,494
11/13/2018,08H,399
11/13/2018,09H,339
11/13/2018,10H,297
11/13/2018,11H,318
11/13/2018,12H,287
11/13/2018,13H,292
11/13/2018,14H,526
11/13/2018,15H,743
11/13/2018,16H,862
11/13/2018,17H,817
11/13/2018,18H,685
11/13/2018,19H,628
11/13/2018,20H,643
11/13/2018,21H,623
11/13/2018,22H,599
11/13/2018,23H,563
11/14/2018,00H,635
11/14/2018,01H,804
11/14/2018,02H,917
11/14/2018,03H,932
11/14/2018,04H,898
11/14/2018,05H,666
11/14/2018,06H,561
11/14/2018,07H,463
11/14/2018,08H,359
11/14/2018,09H,249
11/14/2018,10H,205
11/14/2018,11H,212
11/14/2018,12H,224
11/14/2018,13H,226
11/14/2018,14H,527
11/14/2018,15H,804
11/14/2018,16H,843
11/14/2018,17H,807
11/14/2018,18H,898
11/14/2018,19H,866
11/14/2018,20H,779
11/14/2018,21H,671
11/14/2018,22H,630
11/14/2018,23H,655
11/15/2018,00H,635
11/15/2018,01H,790
11/15/2018,02H,898
11/15/2018,03H,883
11/15/2018,04H,790
11/15/2018,05H,694
11/15/2018,06H,608
11/15/2018,07H,454
11/15/2018,08H,330
11/15/2018,09H,288
11/15/2018,10H,213
11/15/2018,11H,185
11/15/2018,12H,162
11/15/2018,13H,211
11/15/2018,14H,472
11/15/2018,15H,617
11/15/2018,16H,808
11/15/2018,17H,885
11/15/2018,18H,804
11/15/2018,19H,775
11/15/2018,20H,804
11/15/2018,21H,820
11/15/2018,22H,742
11/15/2018,23H,687
11/16/2018,00H,721
11/16/2018,01H,906
11/16/2018,02H,908
11/16/2018,03H,894
11/16/2018,04H,870
11/16/2018,05H,852
11/16/2018,06H,664
11/16/2018,07H,409
11/16/2018,08H,315
11/16/2018,09H,190
11/16/2018,10H,182
11/16/2018,11H,163
11/16/2018,12H,162
11/16/2018,13H,171
11/16/2018,14H,379
11/16/2018,15H,634
11/16/2018,16H,758
11/16/2018,17H,751
11/16/2018,18H,742
11/16/2018,19H,772
11/16/2018,20H,840
11/16/2018,21H,801
11/16/2018,22H,721
11/16/2018,23H,683
11/17/2018,00H,708
11/17/2018,01H,5636
11/17/2018,02H,881
11/17/2018,03H,835
11/17/2018,04H,721
11/17/2018,05H,682
11/17/2018,06H,634
11/17/2018,07H,483
11/17/2018,08H,295
11/17/2018,09H,251
11/17/2018,10H,225
11/17/2018,11H,223
11/17/2018,12H,225
11/17/2018,13H,257
11/17/2018,14H,512
11/17/2018,15H,495
11/17/2018,16H,556
11/17/2018,17H,636
11/17/2018,18H,653
11/17/2018,19H,654
11/17/2018,20H,529
11/17/2018,21H,496
11/17/2018,22H,491
11/17/2018,23H,454
11/18/2018,00H,475
11/18/2018,01H,570
11/18/2018,02H,645
11/18/2018,03H,739
11/18/2018,04H,656
11/18/2018,05H,674
11/18/2018,06H,611
11/18/2018,07H,458
11/18/2018,08H,386
11/18/2018,09H,250
11/18/2018,10H,228
11/18/2018,11H,227
11/18/2018,12H,221
11/18/2018,13H,224
11/18/2018,14H,326
11/18/2018,15H,381
11/18/2018,16H,464
11/18/2018,17H,511
11/18/2018,18H,460
11/18/2018,19H,474
11/18/2018,20H,452
11/18/2018,21H,431
11/18/2018,22H,426
11/18/2018,23H,434
11/19/2018,00H,439
11/19/2018,01H,560
11/19/2018,02H,673
11/19/2018,03H,677
11/19/2018,04H,591
11/19/2018,05H,588
11/19/2018,06H,510
11/19/2018,07H,434
11/19/2018,08H,352
11/19/2018,09H,277
11/19/2018,10H,234
11/19/2018,11H,247
11/19/2018,12H,256
11/19/2018,13H,304
11/19/2018,14H,478
11/19/2018,15H,767
11/19/2018,16H,880
11/19/2018,17H,807
11/19/2018,18H,718
11/19/2018,19H,659
11/19/2018,20H,553
11/19/2018,21H,480
11/19/2018,22H,404
11/19/2018,23H,408
11/20/2018,00H,429
11/20/2018,01H,611
11/20/2018,02H,699
11/20/2018,03H,686
11/20/2018,04H,633
11/20/2018,05H,599
11/20/2018,06H,565
11/20/2018,07H,385
11/20/2018,08H,271
11/20/2018,09H,268
11/20/2018,10H,251
11/20/2018,11H,254
11/20/2018,12H,277
11/20/2018,13H,260
11/20/2018,14H,420
11/20/2018,15H,706
11/20/2018,16H,819
11/20/2018,17H,868
11/20/2018,18H,765
11/20/2018,19H,712
11/20/2018,20H,673
11/20/2018,21H,672
11/20/2018,22H,658
11/20/2018,23H,636
11/21/2018,00H,623
11/21/2018,01H,672
11/21/2018,02H,820
11/21/2018,03H,789
11/21/2018,04H,730
11/21/2018,05H,682
11/21/2018,06H,523
11/21/2018,07H,364
11/21/2018,08H,227
11/21/2018,09H,249
11/21/2018,10H,217
11/21/2018,11H,205
11/21/2018,12H,209
11/21/2018,13H,189
11/21/2018,14H,302
11/21/2018,15H,599
11/21/2018,16H,698
11/21/2018,17H,746
11/21/2018,18H,736
11/21/2018,19H,727
11/21/2018,20H,805
11/21/2018,21H,730
11/21/2018,22H,718
11/21/2018,23H,691
11/22/2018,00H,729
11/22/2018,01H,839
11/22/2018,02H,781
11/22/2018,03H,701
11/22/2018,04H,664
11/22/2018,05H,642
11/22/2018,06H,423
11/22/2018,07H,229
11/22/2018,08H,180
11/22/2018,09H,245
11/22/2018,10H,227
11/22/2018,11H,205
11/22/2018,12H,242
11/22/2018,13H,272
11/22/2018,14H,217
11/22/2018,15H,335
11/22/2018,16H,494
11/22/2018,17H,478
11/22/2018,18H,564
11/22/2018,19H,629
11/22/2018,20H,659
11/22/2018,21H,680
11/22/2018,22H,644
11/22/2018,23H,641
11/23/2018,00H,667
11/23/2018,01H,617
11/23/2018,02H,604
11/23/2018,03H,444
11/23/2018,04H,389
11/23/2018,05H,386
11/23/2018,06H,378
11/23/2018,07H,267
11/23/2018,08H,260
11/23/2018,09H,244
11/23/2018,10H,225
11/23/2018,11H,207
11/23/2018,12H,206
11/23/2018,13H,244
11/23/2018,14H,405
11/23/2018,15H,582
11/23/2018,16H,606
11/23/2018,17H,593
11/23/2018,18H,624
11/23/2018,19H,675
11/23/2018,20H,620
11/23/2018,21H,609
11/23/2018,22H,618
11/23/2018,23H,698
11/24/2018,00H,775
11/24/2018,01H,698
11/24/2018,02H,680
11/24/2018,03H,631
11/24/2018,04H,633
11/24/2018,05H,614
11/24/2018,06H,562
11/24/2018,07H,314
11/24/2018,08H,279
11/24/2018,09H,248
11/24/2018,10H,236
11/24/2018,11H,234
11/24/2018,12H,234
11/24/2018,13H,236
11/24/2018,14H,265
11/24/2018,15H,439
11/24/2018,16H,471
11/24/2018,17H,452
11/24/2018,18H,499
11/24/2018,19H,491
11/24/2018,20H,477
11/24/2018,21H,480
11/24/2018,22H,447
11/24/2018,23H,550
11/25/2018,00H,562
11/25/2018,01H,695
11/25/2018,02H,752
11/25/2018,03H,729
11/25/2018,04H,711
11/25/2018,05H,708
11/25/2018,06H,633
11/25/2018,07H,472
11/25/2018,08H,395
11/25/2018,09H,326
11/25/2018,10H,292
11/25/2018,11H,282
11/25/2018,12H,281
11/25/2018,13H,288
11/25/2018,14H,275
11/25/2018,15H,347
11/25/2018,16H,423
11/25/2018,17H,519
11/25/2018,18H,623
11/25/2018,19H,608
11/25/2018,20H,607
11/25/2018,21H,624
11/25/2018,22H,642
11/25/2018,23H,646
11/26/2018,00H,611
11/26/2018,01H,717
11/26/2018,02H,896
11/26/2018,03H,870
11/26/2018,04H,759
11/26/2018,05H,687
11/26/2018,06H,613
11/26/2018,07H,452
11/26/2018,08H,344
11/26/2018,09H,233
11/26/2018,10H,229
11/26/2018,11H,227
11/26/2018,12H,234
11/26/2018,13H,250
11/26/2018,14H,500
11/26/2018,15H,757
11/26/2018,16H,828
11/26/2018,17H,695
11/26/2018,18H,654
11/26/2018,19H,650
11/26/2018,20H,539
11/26/2018,21H,502
11/26/2018,22H,514
11/26/2018,23H,573
11/27/2018,00H,686
11/27/2018,01H,783
11/27/2018,02H,756
11/27/2018,03H,743
11/27/2018,04H,723
11/27/2018,05H,667
11/27/2018,06H,661
11/27/2018,07H,459
11/27/2018,08H,306
11/27/2018,09H,323
11/27/2018,10H,205
11/27/2018,11H,192
11/27/2018,12H,191
11/27/2018,13H,193
11/27/2018,14H,358
11/27/2018,15H,430
11/27/2018,16H,530
11/27/2018,17H,547
11/27/2018,18H,405
11/27/2018,19H,375
11/27/2018,20H,347
11/27/2018,21H,348
11/27/2018,22H,344
11/27/2018,23H,364
11/28/2018,00H,526
11/28/2018,01H,726
11/28/2018,02H,793
11/28/2018,03H,800
11/28/2018,04H,613
11/28/2018,05H,538
11/28/2018,06H,464
11/28/2018,07H,360
11/28/2018,08H,332
11/28/2018,09H,242
11/28/2018,10H,240
11/28/2018,11H,234
11/28/2018,12H,239
11/28/2018,13H,318
11/28/2018,14H,572
11/28/2018,15H,555
11/28/2018,16H,625
11/28/2018,17H,591
11/28/2018,18H,598
11/28/2018,19H,591
11/28/2018,20H,608
11/28/2018,21H,642
11/28/2018,22H,621
11/28/2018,23H,646
11/29/2018,00H,642
11/29/2018,01H,835
11/29/2018,02H,977
11/29/2018,03H,937
11/29/2018,04H,751
11/29/2018,05H,595
11/29/2018,06H,555
11/29/2018,07H,512
11/29/2018,08H,342
11/29/2018,09H,286
11/29/2018,10H,167
11/29/2018,11H,163
11/29/2018,12H,163
11/29/2018,13H,172
11/29/2018,14H,462
11/29/2018,15H,577
11/29/2018,16H,624
11/29/2018,17H,634
11/29/2018,18H,657
11/29/2018,19H,640
11/29/2018,20H,617
11/29/2018,21H,642
11/29/2018,22H,697
11/29/2018,23H,621
11/30/2018,00H,560
11/30/2018,01H,612
11/30/2018,02H,743
11/30/2018,03H,839
11/30/2018,04H,896
11/30/2018,05H,727
11/30/2018,06H,535
11/30/2018,07H,487
11/30/2018,08H,333
11/30/2018,09H,279
11/30/2018,10H,214
11/30/2018,11H,201
11/30/2018,12H,271
11/30/2018,13H,291
11/30/2018,14H,498
11/30/2018,15H,584
11/30/2018,16H,634
11/30/2018,17H,797
11/30/2018,18H,802
11/30/2018,19H,674
11/30/2018,20H,665
11/30/2018,21H,640
11/30/2018,22H,595
11/30/2018,23H,594
12/1/2018,00H,660
12/1/2018,01H,753
12/1/2018,02H,927
12/1/2018,03H,885
12/1/2018,04H,825
12/1/2018,05H,692
12/1/2018,06H,606
12/1/2018,07H,658
12/1/2018,08H,565
12/1/2018,09H,317
12/1/2018,10H,269
12/1/2018,11H,240
12/1/2018,12H,234
12/1/2018,13H,251
12/1/2018,14H,426
12/1/2018,15H,582
12/1/2018,16H,616
12/1/2018,17H,690
12/1/2018,18H,749
12/1/2018,19H,756
12/1/2018,20H,775
12/1/2018,21H,614
12/1/2018,22H,620
12/1/2018,23H,632
12/2/2018,00H,748
12/2/2018,01H,830
12/2/2018,02H,845
12/2/2018,03H,810
12/2/2018,04H,767
12/2/2018,05H,684
12/2/2018,06H,601
12/2/2018,07H,474
12/2/2018,08H,377
12/2/2018,09H,246
12/2/2018,10H,225
12/2/2018,11H,217
12/2/2018,12H,219
12/2/2018,13H,219
12/2/2018,14H,268
12/2/2018,15H,309
12/2/2018,16H,316
12/2/2018,17H,399
12/2/2018,18H,421
12/2/2018,19H,449
12/2/2018,20H,448
12/2/2018,21H,426
12/2/2018,22H,411
12/2/2018,23H,405
12/3/2018,00H,434
12/3/2018,01H,567
12/3/2018,02H,721
12/3/2018,03H,694
12/3/2018,04H,671
12/3/2018,05H,622
12/3/2018,06H,569
12/3/2018,07H,526
12/3/2018,08H,284
12/3/2018,09H,249
12/3/2018,10H,243
12/3/2018,11H,236
12/3/2018,12H,227
12/3/2018,13H,259
12/3/2018,14H,476
12/3/2018,15H,603
12/3/2018,16H,722
12/3/2018,17H,607
12/3/2018,18H,565
12/3/2018,19H,448
12/3/2018,20H,456
12/3/2018,21H,438
12/3/2018,22H,423
12/3/2018,23H,430
12/4/2018,00H,463
12/4/2018,01H,609
12/4/2018,02H,687
12/4/2018,03H,709
12/4/2018,04H,677
12/4/2018,05H,638
12/4/2018,06H,595
12/4/2018,07H,553
12/4/2018,08H,478
12/4/2018,09H,414
12/4/2018,10H,373
12/4/2018,11H,361
12/4/2018,12H,384
12/4/2018,13H,536
12/4/2018,14H,647
12/4/2018,15H,749
12/4/2018,16H,762
12/4/2018,17H,761
12/4/2018,18H,699
12/4/2018,19H,608
12/4/2018,20H,571
12/4/2018,21H,459
12/4/2018,22H,450
12/4/2018,23H,490
12/5/2018,00H,560
12/5/2018,01H,681
12/5/2018,02H,943
12/5/2018,03H,941
12/5/2018,04H,922
12/5/2018,05H,729
12/5/2018,06H,563
12/5/2018,07H,583
12/5/2018,08H,522
12/5/2018,09H,427
12/5/2018,10H,401
12/5/2018,11H,373
12/5/2018,12H,492
12/5/2018,13H,563
12/5/2018,14H,652
12/5/2018,15H,880
12/5/2018,16H,962
12/5/2018,17H,933
12/5/2018,18H,719
12/5/2018,19H,602
12/5/2018,20H,610
12/5/2018,21H,680
12/5/2018,22H,683
12/5/2018,23H,654
12/6/2018,00H,709
12/6/2018,01H,917
12/6/2018,02H,985
12/6/2018,03H,1002
12/6/2018,04H,943
12/6/2018,05H,822
12/6/2018,06H,685
12/6/2018,07H,672
12/6/2018,08H,514
12/6/2018,09H,285
12/6/2018,10H,264
12/6/2018,11H,278
12/6/2018,12H,271
12/6/2018,13H,330
12/6/2018,14H,504
12/6/2018,15H,799
12/6/2018,16H,976
12/6/2018,17H,902
12/6/2018,18H,670
12/6/2018,19H,645
12/6/2018,20H,636
12/6/2018,21H,610
12/6/2018,22H,544
12/6/2018,23H,507
12/7/2018,00H,599
12/7/2018,01H,814
12/7/2018,02H,903
12/7/2018,03H,923
12/7/2018,04H,938
12/7/2018,05H,771
12/7/2018,06H,749
12/7/2018,07H,528
12/7/2018,08H,424
12/7/2018,09H,428
12/7/2018,10H,416
12/7/2018,11H,396
12/7/2018,12H,414
12/7/2018,13H,475
12/7/2018,14H,634
12/7/2018,15H,930
12/7/2018,16H,977
12/7/2018,17H,791
12/7/2018,18H,790
12/7/2018,19H,686
12/7/2018,20H,636
12/7/2018,21H,593
12/7/2018,22H,580
12/7/2018,23H,560
12/8/2018,00H,632
12/8/2018,01H,933
12/8/2018,02H,1013
12/8/2018,03H,1008
12/8/2018,04H,852
12/8/2018,05H,691
12/8/2018,06H,595
12/8/2018,07H,515
12/8/2018,08H,446
12/8/2018,09H,342
12/8/2018,10H,275
12/8/2018,11H,257
12/8/2018,12H,255
12/8/2018,13H,265
12/8/2018,14H,376
12/8/2018,15H,536
12/8/2018,16H,609
12/8/2018,17H,683
12/8/2018,18H,635
12/8/2018,19H,617
12/8/2018,20H,653
12/8/2018,21H,647
12/8/2018,22H,685
12/8/2018,23H,650
12/9/2018,00H,687
12/9/2018,01H,795
12/9/2018,02H,925
12/9/2018,03H,847
12/9/2018,04H,759
12/9/2018,05H,717
12/9/2018,06H,600
12/9/2018,07H,518
12/9/2018,08H,450
12/9/2018,09H,548
12/9/2018,10H,353
12/9/2018,11H,284
12/9/2018,12H,240
12/9/2018,13H,278
12/9/2018,14H,307
12/9/2018,15H,468
12/9/2018,16H,490
12/9/2018,17H,547
12/9/2018,18H,621
12/9/2018,19H,670
12/9/2018,20H,700
12/9/2018,21H,720
12/9/2018,22H,719
12/9/2018,23H,746
12/10/2018,00H,934
12/10/2018,01H,1107
12/10/2018,02H,1163
12/10/2018,03H,1027
12/10/2018,04H,930
12/10/2018,05H,784
12/10/2018,06H,505
12/10/2018,07H,508
12/10/2018,08H,390
12/10/2018,09H,257
12/10/2018,10H,278
12/10/2018,11H,259
12/10/2018,12H,242
12/10/2018,13H,325
12/10/2018,14H,432
12/10/2018,15H,574
12/10/2018,16H,691
12/10/2018,17H,655
12/10/2018,18H,610
12/10/2018,19H,664
12/10/2018,20H,624
12/10/2018,21H,574
12/10/2018,22H,518
12/10/2018,23H,517
12/11/2018,00H,581
12/11/2018,01H,748
12/11/2018,02H,986
12/11/2018,03H,947
12/11/2018,04H,799
12/11/2018,05H,671
12/11/2018,06H,531
12/11/2018,07H,484
12/11/2018,08H,378
12/11/2018,09H,403
12/11/2018,10H,375
12/11/2018,11H,325
12/11/2018,12H,372
12/11/2018,13H,358
12/11/2018,14H,535
12/11/2018,15H,628
12/11/2018,16H,907
12/11/2018,17H,853
12/11/2018,18H,705
12/11/2018,19H,680
12/11/2018,20H,657
12/11/2018,21H,575
12/11/2018,22H,488
12/11/2018,23H,424
12/12/2018,00H,567
12/12/2018,01H,658
12/12/2018,02H,773
12/12/2018,03H,712
12/12/2018,04H,689
12/12/2018,05H,664
12/12/2018,06H,645
12/12/2018,07H,430
12/12/2018,08H,373
12/12/2018,09H,251
12/12/2018,10H,228
12/12/2018,11H,252
12/12/2018,12H,254
12/12/2018,13H,312
12/12/2018,14H,574
12/12/2018,15H,642
12/12/2018,16H,752
12/12/2018,17H,689
12/12/2018,18H,687
12/12/2018,19H,683
12/12/2018,20H,695
12/12/2018,21H,661
12/12/2018,22H,646
12/12/2018,23H,640
12/13/2018,00H,719
12/13/2018,01H,847
12/13/2018,02H,961
12/13/2018,03H,962
12/13/2018,04H,838
12/13/2018,05H,786
12/13/2018,06H,667
12/13/2018,07H,511
12/13/2018,08H,473
12/13/2018,09H,382
12/13/2018,10H,344
12/13/2018,11H,321
12/13/2018,12H,332
12/13/2018,13H,383
12/13/2018,14H,576
12/13/2018,15H,758
12/13/2018,16H,829
12/13/2018,17H,824
12/13/2018,18H,678
12/13/2018,19H,691
12/13/2018,20H,736
12/13/2018,21H,707
12/13/2018,22H,694
12/13/2018,23H,675
12/14/2018,00H,658
12/14/2018,01H,748
12/14/2018,02H,852
12/14/2018,03H,824
12/14/2018,04H,802
12/14/2018,05H,719
12/14/2018,06H,580
12/14/2018,07H,462
12/14/2018,08H,391
12/14/2018,09H,312
12/14/2018,10H,258
12/14/2018,11H,234
12/14/2018,12H,213
12/14/2018,13H,251
12/14/2018,14H,519
12/14/2018,15H,863
12/14/2018,16H,1032
12/14/2018,17H,1088
12/14/2018,18H,1000
12/14/2018,19H,945
12/14/2018,20H,1039
12/14/2018,21H,873
12/14/2018,22H,773
12/14/2018,23H,
12/15/2018,00H,702
12/15/2018,01H,781
12/15/2018,02H,750
12/15/2018,03H,600
12/15/2018,04H,614
12/15/2018,05H,641
12/15/2018,06H,287
12/15/2018,07H,416
12/15/2018,08H,397
12/15/2018,09H,343
12/15/2018,10H,307
12/15/2018,11H,290
12/15/2018,12H,286
12/15/2018,13H,315
12/15/2018,14H,308
12/15/2018,15H,487
12/15/2018,16H,553
12/15/2018,17H,641
12/15/2018,18H,708
12/15/2018,19H,710
12/15/2018,20H,696
12/15/2018,21H,688
12/15/2018,22H,809
12/15/2018,23H,840
12/16/2018,00H,936
12/16/2018,01H,1013
12/16/2018,02H,1040
12/16/2018,03H,1069
12/16/2018,04H,835
12/16/2018,05H,672
12/16/2018,06H,328
12/16/2018,07H,311
12/16/2018,08H,307
12/16/2018,09H,283
12/16/2018,10H,251
12/16/2018,11H,312
12/16/2018,12H,307
12/16/2018,13H,308
12/16/2018,14H,235
